Customer ID,Frequency,Monetary,churn_prob,churned
13281.0,1,350.85,0.97,1
13282.0,3,954.15,0.22,0
13283.0,3,305.20000000000005,0.21,0
13284.0,1,201.19,0.93,1
13285.0,5,2625.57,0.14,0
13286.0,1,734.91,0.93,1
13287.0,3,781.59,0.88,1
13288.0,5,927.61,0.81,1
13289.0,1,307.95,0.95,1
13290.0,1,208.63,0.56,1
13291.0,11,3320.84,0.7,1
13292.0,4,665.14,0.24,0
13293.0,6,1192.94,0.92,1
13294.0,3,1689.53,0.88,1
13295.0,4,1101.97,0.82,1
13296.0,6,792.51,0.87,1
13297.0,3,2278.77,0.44,0
13299.0,3,1218.7,0.8,1
13300.0,3,1285.51,0.9,1
13301.0,3,480.9,0.14,0
13302.0,2,159.2,0.61,1
13303.0,1,61.72,0.96,1
13304.0,4,1217.99,0.48,1
13305.0,11,2645.0499999999997,0.08,0
13306.0,1,53.65,0.92,1
13307.0,2,258.34,0.38,0
13308.0,2,1099.81,0.14,0
13309.0,3,796.22,0.46,0
13310.0,4,1226.82,0.27,0
13311.0,1,490.11,0.66,0
13312.0,1,124.75,1.0,1
13313.0,10,2808.34,0.02,0
13315.0,1,310.26,0.73,1
13316.0,7,8836.32,0.52,0
13317.0,18,5526.391,0.05,0
13319.0,49,17787.82,0.03,0
13320.0,4,1188.01,0.2,0
13324.0,15,7190.51,0.02,0
13326.0,1,281.76,0.7,1
13327.0,18,8608.16,0.01,0
13328.0,1,1308.48,0.91,1
13329.0,7,4628.17,0.01,0
13330.0,5,2393.47,0.09,0
13331.0,1,262.4,0.81,1
13333.0,3,1015.74,0.91,1
13334.0,4,5458.77,0.19,0
13337.0,1,1575.26,0.83,1
13338.0,4,2445.62,0.72,1
13339.0,1,860.12,0.84,1
13340.0,8,16335.0,0.09,0
13341.0,1,775.85,0.67,1
13343.0,1,353.43,0.65,1
13344.0,1,1656.15,0.18,0
13345.0,1,389.5,0.9,1
13346.0,6,299.4,0.89,1
13357.0,5,3838.36,0.12,1
13358.0,1,439.03,0.94,1
13359.0,1,603.75,0.29,0
13360.0,4,1553.65,0.72,1
13361.0,2,1450.5,0.88,1
13362.0,5,3884.86,0.27,0
13363.0,1,731.36,0.26,0
13365.0,1,700.6,0.13,0
13367.0,1,510.2,0.73,1
13368.0,4,1121.5,0.46,1
13369.0,1,616.5600000000001,0.9,1
13370.0,1,1509.74,0.84,1
13371.0,2,2297.66,0.83,1
13373.0,5,6330.52,0.05,0
13374.0,2,422.8,0.93,1
13375.0,1,1013.58,0.77,0
13376.0,2,770.0,0.26,0
13377.0,2,1552.88,0.89,1
13379.0,1,136.29,0.35,0
13380.0,1,62.4,0.95,1
13381.0,9,6366.15,0.03,0
13382.0,5,1387.58,0.72,1
13383.0,1,305.28000000000003,0.99,1
13384.0,5,3701.5,0.45,0
13385.0,1,534.57,0.88,1
13386.0,2,835.46,0.89,1
13387.0,1,189.44,0.76,1
13388.0,1,508.55,0.28,0
13389.0,1,257.89,0.26,0
13391.0,1,59.8,0.89,1
13392.0,1,91.14,0.98,1
13393.0,4,1131.45,0.61,1
13394.0,15,5338.27,0.01,0
13395.0,3,1180.23,0.84,1
13396.0,1,387.27000000000004,0.26,0
13397.0,8,2628.21,0.05,0
13398.0,2,670.34,0.94,1
13399.0,3,275.4,0.88,1
13400.0,1,310.83,0.9,1
13402.0,3,1222.18,0.21,0
13403.0,2,154.5,0.29,0
13404.0,1,217.81,0.16,0
13405.0,5,1198.81,0.13,0
13406.0,2,568.92,0.72,1
13407.0,3,2244.7,0.48,1
13408.0,78,38936.522,0.05,0
13410.0,7,1743.94,0.09,0
13412.0,1,487.35,0.74,1
13413.0,6,429.44,0.72,1
13414.0,5,1961.3400000000001,0.12,0
13415.0,4,800.67,0.8,1
13416.0,1,228.3,0.25,0
13417.0,5,1264.66,0.21,0
13418.0,26,10185.11,0.02,0
13420.0,2,159.85,0.97,1
13421.0,7,3077.08,0.11,0
13423.0,1,217.03,0.36,1
13424.0,1,572.77,0.9,1
13425.0,4,2954.07,0.09,0
13426.0,17,6084.74,0.02,0
13427.0,4,638.4300000000001,0.52,0
13428.0,2,281.51,0.37,0
13431.0,6,2047.14,0.07,0
13432.0,2,439.1,0.51,1
13433.0,4,658.3199999999999,0.8,1
13434.0,3,1132.6200000000001,0.09,0
13435.0,3,1109.06,0.23,0
13437.0,2,1661.73,0.18,0
13438.0,1,46.5,0.79,1
13439.0,3,986.61,0.82,1
13440.0,7,1295.25,0.84,1
13441.0,1,424.26,0.11,0
13442.0,3,419.87,0.9,1
13443.0,6,1280.16,0.71,1
13444.0,2,631.6800000000001,0.52,1
13445.0,1,241.89999999999998,0.95,1
13446.0,11,3881.89,0.76,1
13448.0,11,7124.76,0.04,0
13450.0,10,3195.5,0.09,0
13451.0,9,5867.15,0.04,0
13452.0,3,729.8,0.95,1
13453.0,3,781.69,0.82,1
13454.0,1,219.87,0.94,1
13455.0,5,2540.53,0.12,0
13456.0,3,855.0600000000001,0.2,0
13457.0,2,148.22,0.95,1
13458.0,11,9668.14,0.07,0
13459.0,2,1160.41,0.84,1
13461.0,5,3599.2,0.09,0
13462.0,5,1153.8500000000001,0.87,1
13464.0,5,2422.96,0.16,0
13465.0,2,931.12,0.88,1
13466.0,5,1013.35,0.87,1
13468.0,59,11605.800000000001,0.06,0
13469.0,1,82.4,0.98,1
13472.0,2,592.24,0.8,1
13473.0,7,2476.38,0.09,0
13474.0,3,663.79,0.81,1
13475.0,4,1431.78,0.51,1
13476.0,5,2061.4700000000003,0.72,1
13477.0,9,2279.14,0.09,0
13478.0,5,2215.78,0.69,1
13479.0,4,851.37,0.89,1
13480.0,2,627.82,0.88,1
13481.0,8,3005.27,0.04,0
13482.0,2,336.09000000000003,0.85,1
13484.0,3,790.72,0.82,1
13485.0,11,3019.2200000000003,0.68,1
13486.0,1,202.16,0.23,0
13487.0,4,680.27,0.21,0
13488.0,18,12573.59,0.0,0
13489.0,3,287.04,0.61,0
13490.0,1,154.25,0.98,1
13491.0,26,4439.1900000000005,0.03,0
13492.0,3,1269.84,0.86,1
13493.0,2,618.63,0.78,1
13494.0,1,316.26000000000005,0.75,1
13495.0,8,4401.82,0.01,0
13496.0,1,501.01,0.23,0
13497.0,6,1320.3300000000002,0.56,1
13498.0,1,327.38,0.9,1
13499.0,2,463.79,0.26,0
13500.0,1,299.53,0.12,0
13501.0,3,2885.11,0.8,1
13502.0,4,677.66,0.17,0
13503.0,5,1688.54,0.07,0
13505.0,3,2583.12,0.26,0
13506.0,5,1639.2,0.69,1
13507.0,1,1242.38,0.18,0
13508.0,2,287.05,0.91,1
13509.0,5,800.02,0.19,0
13510.0,8,3352.05,0.08,0
13511.0,1,282.76,0.89,1
13512.0,4,713.39,0.75,1
13513.0,2,619.49,0.23,0
13514.0,3,663.7,0.24,0
13515.0,4,710.26,0.71,0
13516.0,2,441.85,0.34,0
13517.0,1,1101.8600000000001,0.17,0
13519.0,1,220.46,0.08,0
13520.0,10,6233.03,0.05,0
13523.0,4,3505.88,0.17,0
13524.0,2,247.70000000000002,0.31,0
13525.0,1,282.88,0.37,0
13526.0,2,1182.0,0.69,1
13527.0,7,2981.87,0.11,0
13529.0,1,181.1,0.33,0
13530.0,1,402.98,0.97,1
13531.0,6,1738.52,0.83,1
13533.0,3,270.79,0.83,1
13534.0,29,5522.15,0.02,0
13535.0,1,89.5,0.77,1
13537.0,2,717.85,0.76,1
13538.0,9,2546.78,0.08,0
13539.0,6,1253.67,0.18,0
13540.0,3,632.39,0.78,1
13541.0,2,785.25,0.84,1
13542.0,17,4006.17,0.76,1
13543.0,2,1439.61,0.86,1
13544.0,5,660.5,0.22,0
13545.0,2,374.64,0.87,1
13546.0,3,653.31,0.41,0
13547.0,1,175.53,0.96,1
13548.0,2,507.59,0.49,0
13549.0,6,849.6500000000001,0.12,0
13550.0,1,349.51,0.97,1
13551.0,2,244.2,0.92,1
13552.0,17,5517.94,0.01,0
13553.0,1,517.8,0.53,1
13554.0,7,1638.28,0.31,1
13555.0,11,6439.96,0.02,0
13556.0,2,200.82,0.96,1
13557.0,12,2688.88,0.02,0
13559.0,2,990.0,0.97,1
13561.0,11,1820.72,0.77,1
13562.0,7,4248.58,0.12,0
13563.0,1,310.88,0.3,0
13564.0,37,17249.55,0.01,1
13565.0,2,284.76,0.28,0
13566.0,3,833.41,0.11,0
13567.0,4,1083.69,0.82,1
13568.0,1,192.85,0.95,1
13569.0,3,638.35,0.17,0
13570.0,1,239.49,0.95,1
13571.0,19,3088.11,0.03,0
13572.0,1,1384.25,0.95,1
13573.0,5,653.84,0.08,0
13574.0,1,421.25,0.39,1
13575.0,1,88.55,0.32,0
13576.0,21,9019.57,0.0,0
13577.0,9,2623.78,0.1,0
13578.0,1,147.66,0.97,1
13579.0,4,1236.7,0.57,0
13580.0,1,107.75,0.88,1
13581.0,2,280.53000000000003,0.85,1
13582.0,2,241.68,0.85,1
13583.0,2,1445.031,0.61,1
13584.0,3,392.45,0.95,1
13585.0,3,684.54,0.87,1
13586.0,1,131.53,0.68,1
13587.0,3,961.1,0.23,0
13588.0,2,604.3,0.53,0
13589.0,5,888.09,0.14,0
13590.0,16,5484.05,0.01,0
13591.0,6,1753.04,0.25,0
13592.0,3,205.51,0.84,0
13593.0,13,4877.860000000001,0.06,0
13594.0,1,136.35,0.31,0
13595.0,3,818.22,0.46,1
13597.0,2,396.71000000000004,0.93,1
13598.0,4,609.42,0.12,0
13599.0,20,7327.8,0.02,0
13600.0,2,518.42,0.78,1
13601.0,3,865.02,0.12,0
13602.0,3,596.28,0.57,0
13604.0,1,717.62,0.93,1
13605.0,2,522.67,0.39,1
13606.0,2,250.42,0.28,0
13607.0,1,400.3,0.26,0
13608.0,1,236.2,0.73,1
13609.0,1,167.35,0.94,1
13610.0,11,1691.76,0.14,0
13611.0,9,2784.4500000000003,0.12,0
13612.0,1,818.29,0.93,1
13613.0,5,1039.8500000000001,0.6,1
13614.0,4,1543.71,0.09,0
13615.0,8,6272.53,0.65,1
13616.0,2,288.09999999999997,0.84,1
13617.0,6,865.68,0.08,0
13618.0,1,177.34,0.97,1
13619.0,2,231.69,0.88,1
13620.0,1,112.34,0.97,1
13622.0,1,658.95,0.87,1
13623.0,9,2370.63,0.13,0
13624.0,1,462.08,0.86,1
13625.0,1,301.26,0.85,1
13626.0,2,707.04,0.86,1
13627.0,5,1634.43,0.19,0
13628.0,1,310.14,0.96,1
13629.0,15,10475.86,0.02,0
13630.0,4,1059.54,0.51,0
13631.0,10,3017.92,0.28,0
13632.0,6,2341.48,0.45,0
13634.0,13,4123.72,0.02,0
13635.0,3,1928.13,0.26,0
13636.0,3,541.45,0.28,0
13637.0,2,684.85,0.25,0
13639.0,1,312.93,0.22,0
13640.0,1,405.0,0.89,1
13641.0,5,1016.47,0.84,1
13642.0,4,514.72,0.84,1
13643.0,8,1725.23,0.51,0
13646.0,2,326.25,0.84,1
13647.0,6,2197.42,0.1,0
13648.0,8,1764.02,0.8,1
13649.0,6,1678.88,0.74,1
13650.0,6,2197.18,0.08,0
13651.0,1,132.65,0.96,0
13652.0,4,2114.01,0.11,0
13653.0,1,152.2,0.97,1
13654.0,9,5314.94,0.02,0
13655.0,5,1731.19,0.44,0
13656.0,4,1078.85,0.88,1
13657.0,1,152.34,0.97,0
13658.0,5,4319.63,0.19,0
13659.0,12,4894.88,0.72,1
13660.0,1,314.59000000000003,0.86,1
13661.0,1,325.24,0.95,1
13662.0,10,1885.29,0.37,0
13663.0,5,2047.51,0.74,1
13665.0,3,1711.66,0.45,1
13666.0,4,107.3,0.28,0
13667.0,1,305.02,0.82,1
13668.0,29,11230.11,0.03,0
13669.0,2,243.15,0.28,0
13671.0,1,194.95,0.79,1
13672.0,3,419.92,0.89,1
13674.0,1,240.68,0.83,1
13675.0,2,486.82000000000005,0.87,1
13676.0,2,243.9,0.84,1
13677.0,2,556.1899999999999,0.8,1
13678.0,1,232.6,0.92,1
13679.0,3,281.26,0.51,1
13680.0,10,10104.84,0.01,0
13681.0,1,203.46,0.91,0
13682.0,1,59.5,0.98,1
13683.0,1,258.6,0.86,1
13684.0,4,596.98,0.87,1
13686.0,3,409.04,0.83,1
13687.0,1,11880.84,0.95,1
13688.0,1,375.5,0.95,1
13689.0,1,349.5,0.27,0
13691.0,1,212.78,0.98,1
13692.0,4,2497.66,0.29,0
13693.0,9,2011.8200000000002,0.79,1
13694.0,125,167646.44,0.03,0
13695.0,9,1251.1,0.16,0
13696.0,3,2020.4,0.89,1
13698.0,2,465.53000000000003,0.78,1
13699.0,2,764.15,0.88,1
13700.0,9,1594.14,0.21,0
13701.0,1,161.0,0.98,1
13702.0,1,135.18,1.0,1
13703.0,2,425.56,0.83,1
13705.0,6,1846.15,0.15,0
13706.0,2,631.1700000000001,0.96,1
13707.0,5,3365.86,0.64,1
13708.0,1,296.88,0.98,1
13709.0,8,2802.78,0.07,0
13710.0,2,329.04,0.16,0
13711.0,9,1792.26,0.8,1
13712.0,2,766.42,0.74,1
13713.0,3,743.26,0.78,1
13714.0,1,161.35,0.99,1
13715.0,17,8483.29,0.73,1
13716.0,1,138.28,0.96,1
13717.0,5,1072.51,0.5,0
13718.0,2,306.55,0.89,1
13719.0,8,2112.31,0.1,0
13720.0,3,552.55,0.18,0
13721.0,1,217.4,0.2,0
13722.0,8,4723.47,0.09,0
13723.0,6,1209.2,0.88,1
13724.0,1,213.01,0.93,1
13725.0,7,1865.7,0.13,0
13727.0,6,746.57,0.49,0
13728.0,14,2474.11,0.01,0
13729.0,3,724.73,0.86,1
13730.0,2,752.6,0.88,1
13731.0,2,610.59,0.89,1
13733.0,2,487.03000000000003,0.92,1
13734.0,4,6701.64,0.91,1
13735.0,11,8337.67,0.02,0
13736.0,6,2391.84,0.19,0
13737.0,1,339.59999999999997,0.95,1
13738.0,1,440.93,0.46,1
13739.0,1,75.3,0.35,0
13740.0,5,1597.77,0.82,1
13741.0,2,363.13,0.26,0
13742.0,10,2648.7200000000003,0.14,0
13743.0,3,628.9200000000001,0.7,0
13744.0,1,893.16,0.45,0
13745.0,2,777.36,0.56,1
13746.0,1,176.69,0.98,1
13747.0,2,249.39999999999998,0.92,1
13748.0,7,1900.95,0.06,0
13750.0,10,3271.55,0.06,0
13751.0,1,296.25,0.93,1
13752.0,6,1386.58,0.48,0
13753.0,4,2094.57,0.74,1
13754.0,3,447.05,0.87,1
13756.0,15,6254.820000000001,0.02,0
13757.0,1,195.55,0.93,1
13758.0,13,8577.95,0.02,0
13760.0,4,1211.94,0.23,0
13761.0,5,1373.23,0.22,0
13762.0,5,2472.48,0.79,1
13763.0,2,3502.48,0.17,0
13764.0,5,2377.13,0.1,0
13765.0,1,352.821,0.75,1
13766.0,1,190.35,0.89,1
13767.0,61,26706.22,0.01,0
13768.0,2,875.97,0.86,1
13769.0,15,4451.92,0.04,0
13770.0,4,785.37,0.87,1
13771.0,7,4559.22,0.05,0
13772.0,6,2210.51,0.11,0
13773.0,2,301.54,0.75,1
13775.0,1,1049.66,0.84,1
13776.0,2,623.98,0.97,1
13777.0,51,42535.28,0.08,0
13778.0,3,945.79,0.62,0
13779.0,1,161.13,0.98,1
13780.0,2,492.09000000000003,0.2,0
13781.0,3,778.83,0.88,1
13782.0,9,1243.02,0.11,0
13783.0,4,1542.09,0.49,1
13784.0,10,2079.83,0.32,0
13785.0,4,542.49,0.92,1
13786.0,6,3358.94,0.68,1
13787.0,5,1019.86,0.31,0
13788.0,1,3.75,0.99,1
13789.0,1,239.46,0.77,1
13791.0,1,937.0,0.2,0
13792.0,2,263.0,0.19,0
13793.0,1,96.0,0.89,1
13794.0,1,126.03,0.98,1
13795.0,4,836.3,0.5,1
13796.0,1,289.7,0.96,1
13797.0,3,1179.45,0.79,1
13798.0,91,64716.44,0.02,0
13799.0,8,2456.41,0.02,0
13800.0,3,1679.56,0.86,1
13802.0,19,26259.11,0.59,1
13803.0,3,1338.91,0.96,1
13804.0,5,1927.84,0.1,0
13807.0,3,534.8,0.83,1
13809.0,3,679.6999999999999,0.77,1
13811.0,3,814.5,0.68,1
13813.0,5,1783.75,0.18,0
13814.0,2,1295.74,0.28,0
13815.0,6,6426.13,0.03,0
13817.0,1,128.7,0.96,0
13818.0,1,61.28,0.96,1
13819.0,6,2642.35,0.74,1
13820.0,3,660.65,0.73,1
13821.0,6,1410.73,0.7,1
13823.0,5,2445.79,0.08,0
13824.0,11,3045.6600000000003,0.03,0
13825.0,2,255.59,0.82,1
13826.0,1,189.5,0.89,1
13827.0,1,112.74,0.89,0
13829.0,1,102.0,0.98,1
13830.0,1,156.85000000000002,0.97,1
13831.0,16,6275.98,0.01,0
13832.0,1,561.49,0.31,0
13833.0,2,701.36,0.89,1
13834.0,2,324.19,0.89,1
13835.0,5,798.04,0.23,0
13836.0,2,620.37,0.92,1
13837.0,2,271.24,0.56,1
13838.0,7,1512.47,0.11,0
13839.0,1,139.95000000000002,0.78,1
13840.0,1,651.4,0.94,1
13841.0,1,85.0,0.93,1
13842.0,16,4409.56,0.01,0
13843.0,1,319.75,0.86,1
13846.0,3,1106.66,0.52,0
13847.0,1,310.72,0.58,1
13848.0,7,3015.0,0.14,0
13849.0,4,2524.93,0.56,0
13851.0,6,2201.32,0.08,0
13852.0,1,187.35000000000002,0.85,1
13854.0,32,9967.28,0.07,0
13855.0,4,1310.3400000000001,0.87,1
13856.0,11,1142.03,0.28,1
13857.0,6,1001.01,0.81,1
13859.0,2,515.86,0.83,1
13861.0,2,273.26,0.89,1
13862.0,6,1800.1,0.37,0
13863.0,4,1239.55,0.82,1
13864.0,1,662.4000000000001,0.97,1
13865.0,3,383.34000000000003,0.27,0
13867.0,1,138.85,0.37,0
13869.0,9,6591.58,0.07,0
13870.0,11,4308.45,0.04,0
13871.0,11,5126.49,0.09,0
13872.0,3,919.57,0.79,1
13873.0,7,879.72,0.45,0
13874.0,7,2049.15,0.69,1
13875.0,12,4095.46,0.1,0
13877.0,2,332.44,0.2,0
13878.0,3,1191.53,0.26,0
13879.0,1,395.5,0.85,1
13880.0,12,2852.65,0.03,0
13881.0,31,33800.98,0.01,0
13883.0,14,5628.32,0.02,0
13884.0,8,1297.13,0.1,0
13885.0,2,506.8,0.87,1
13887.0,1,349.55,0.73,1
13888.0,6,1802.94,0.38,0
13889.0,5,1574.3300000000002,0.0,0
13890.0,5,1233.92,0.53,0
13891.0,3,863.5600000000001,0.83,1
13892.0,3,689.1999999999999,0.09,0
13893.0,1,821.1,0.9,1
13894.0,1,160.85,0.36,0
13895.0,4,2352.75,0.23,0
13896.0,1,388.55,0.83,1
13897.0,2,849.5600000000001,0.17,0
13898.0,2,686.4,0.75,1
13899.0,1,298.5,0.32,0
13900.0,6,1610.59,0.39,1
13901.0,13,5018.53,0.01,0
13902.0,5,34095.26,0.84,1
13903.0,1,165.45000000000002,0.98,1
13904.0,1,201.12,0.29,0
13905.0,1,312.65000000000003,0.87,1
13906.0,1,42.0,0.97,1
13907.0,1,136.8,0.98,1
13908.0,2,831.11,0.38,0
13909.0,2,286.6,0.79,1
13911.0,19,4091.71,0.05,0
13912.0,1,124.95,0.97,1
13913.0,1,42.22,0.99,1
13915.0,1,70.80000000000001,0.99,1
13916.0,4,1275.81,0.81,1
13917.0,1,65.38,0.44,0
13918.0,1,198.20000000000002,0.72,0
13919.0,2,975.87,0.57,0
13920.0,4,1774.68,0.77,1
13921.0,4,730.7,0.86,1
13922.0,3,865.2,0.89,1
13925.0,1,380.12,0.33,0
13927.0,1,359.27,0.29,0
13929.0,11,3494.1,0.67,1
13930.0,1,210.0,0.23,0
13931.0,10,4398.06,0.12,0
13932.0,1,307.4,0.94,1
13933.0,1,300.99,0.18,0
13934.0,1,922.1,0.92,1
13935.0,3,6116.92,0.88,1
13936.0,3,939.66,0.54,1
13937.0,2,880.13,0.84,1
13939.0,5,1176.91,0.15,0
13940.0,1,218.62,0.86,0
13941.0,13,8840.6,0.11,0
13942.0,1,320.0,0.96,1
13943.0,1,246.54000000000002,0.94,1
13944.0,1,200.43,0.8,1
13945.0,2,854.15,0.89,1
13946.0,5,1800.63,0.3,0
13948.0,4,548.76,0.62,1
13950.0,1,179.31,0.33,0
13951.0,3,674.45,0.8,1
13952.0,14,12823.521,0.6,1
13953.0,9,5375.0,0.12,0
13955.0,3,545.17,0.77,1
13956.0,3,680.27,0.44,0
13957.0,3,458.25,0.82,1
13958.0,8,4709.2300000000005,0.68,1
13959.0,5,815.42,0.26,0
13961.0,1,538.4,0.95,1
13962.0,2,310.85,0.23,0
13963.0,17,3011.87,0.81,1
13964.0,2,438.9,0.83,1
13965.0,3,996.61,0.81,1
13966.0,1,390.86,0.65,1
13967.0,2,166.3,0.74,1
13968.0,1,123.66,0.99,1
13969.0,26,7215.13,0.0,0
13970.0,2,846.55,0.76,1
13971.0,10,3190.29,0.04,0
13972.0,1,145.9,0.33,0
13973.0,1,264.7,0.81,1
13974.0,1,264.13,0.21,0
13975.0,8,3794.17,0.02,0
13976.0,4,1192.3600000000001,0.89,1
13977.0,1,519.81,0.7,1
13979.0,6,2546.36,0.09,0
13980.0,4,599.78,0.15,0
13981.0,1,331.14,0.87,1
13982.0,8,3803.92,0.1,0
13983.0,17,6186.08,0.01,0
13984.0,10,1845.32,0.07,0
13985.0,11,4563.41,0.04,0
13987.0,2,682.54,0.86,1
13988.0,5,2533.34,0.11,0
13989.0,4,1656.65,0.14,0
13990.0,1,311.3,0.96,1
13991.0,1,126.35,0.95,0
13992.0,2,142.7,0.37,0
13993.0,15,5337.76,0.01,0
13994.0,1,288.57,0.29,0
13995.0,11,3227.02,0.06,0
13996.0,2,895.76,0.91,1
13997.0,3,382.31,0.9,1
13998.0,3,566.7,0.73,1
13999.0,24,7828.05,0.03,0
14000.0,5,2046.3400000000001,0.34,1
14001.0,8,3796.15,0.06,0
14002.0,1,224.79,0.24,0
14003.0,1,209.41,0.86,1
14004.0,6,3156.17,0.06,0
14005.0,2,331.46,0.54,0
14006.0,6,1896.57,0.1,0
14007.0,1,79.48,0.99,1
14008.0,1,509.04,0.89,1
14009.0,3,1099.91,0.78,1
14010.0,2,445.15,0.87,1
14011.0,2,457.82,0.77,1
14012.0,1,328.8,0.79,1
14013.0,4,885.35,0.63,0
14014.0,2,1443.03,0.35,0
14016.0,11,11403.41,0.62,1
14017.0,1,229.75,0.85,1
14018.0,1,367.15000000000003,0.96,1
14019.0,1,384.29,0.29,0
14020.0,2,606.21,0.28,0
14021.0,7,1716.58,0.42,1
14022.0,2,792.15,0.81,1
14023.0,1,273.14,0.18,0
14024.0,1,318.04,0.32,0
14025.0,8,4057.9,0.7,1
14026.0,2,713.11,0.55,1
14028.0,3,10396.5,0.94,1
14029.0,1,165.2,0.7,0
14030.0,17,7337.22,0.15,0
14031.0,37,32530.23,0.02,0
14032.0,11,3720.05,0.0,0
14033.0,1,109.44,0.9535927506738546,1
14034.0,2,473.90999999999997,0.7,0
14035.0,6,2129.28,0.35,0
14036.0,1,626.65,0.89,1
14037.0,6,836.95,0.4,1
14038.0,4,2595.92,0.17,0
14039.0,1,115.08000000000001,0.36,0
14040.0,30,11138.66,0.01,0
14041.0,1,141.41,0.93,1
14042.0,1,431.98,0.48,1
14043.0,2,304.25,0.93,1
14044.0,8,2815.46,0.19,0
14045.0,15,10905.03,0.0,0
14046.0,1,154.99,0.75,1
14047.0,12,3582.34,0.18,0
14048.0,3,748.69,0.69,1
14049.0,12,10842.7,0.06,0
14051.0,28,14768.25,0.05,0
14052.0,1,255.45,0.34,0
14053.0,3,466.3,0.23,0
14055.0,2,795.3199999999999,0.14,0
14056.0,13,4695.43,0.05,0
14057.0,15,5790.2699999999995,0.0,0
14058.0,2,469.19,0.89,1
14059.0,1,183.6,0.93,1
14060.0,23,6963.34,0.01,0
14061.0,3,917.4300000000001,0.73,1
14062.0,20,21232.46,0.09,0
14063.0,9,22710.2,0.36,1
14064.0,13,2820.84,0.05,0
14065.0,3,891.02,0.8,1
14066.0,1,152.55,0.95,1
14068.0,4,1528.3700000000001,0.98,1
14069.0,2,230.06,0.78,1
14070.0,1,326.55,0.88,1
14071.0,2,356.81,0.34,0
14072.0,1,390.85,0.87,1
14074.0,1,219.4,0.9,1
14075.0,4,1100.53,0.19,0
14077.0,4,426.06,0.27,0
14078.0,8,1471.1699999999998,0.22,0
14079.0,1,243.63,0.32,0
14080.0,4,1070.08,0.28,0
14081.0,10,5370.1,0.62,1
14082.0,2,413.36,0.93,1
14083.0,7,878.3,0.63,0
14084.0,1,150.5,0.95,1
14085.0,27,8904.62,0.0,0
14086.0,1,39.95,0.91,1
14087.0,2,651.8,0.19,0
14088.0,9,38048.0,0.1,0
14090.0,1,76.32000000000001,1.0,1
14091.0,2,9530.08,0.82,1
14092.0,18,5229.8,0.02,0
14094.0,1,335.22,0.41,1
14095.0,1,2.95,0.89,1
14097.0,2,422.86,0.84,1
14099.0,16,4622.4400000000005,0.08,0
14100.0,1,194.9,0.91,1
14101.0,12,8929.53,0.2,0
14104.0,5,771.58,0.83,1
14105.0,5,5988.83,0.59,1
14106.0,1,214.8,0.89,1
14107.0,9,4010.91,0.06,0
14108.0,2,447.05,0.22,0
14110.0,25,9703.44,0.0,0
14111.0,1,94.2,0.27,0
14112.0,9,4071.94,0.02,0
14113.0,13,5685.6900000000005,0.08,0
14114.0,7,1364.09,0.75,1
14115.0,2,622.67,0.81,1
14117.0,1,90.0,0.87,1
14118.0,1,458.45,0.88,1
14119.0,2,183.37,0.9,1
14122.0,3,362.42,0.93,1
14123.0,1,436.18,0.9,1
14126.0,1,466.33000000000004,0.61,0
14127.0,5,1642.6000000000001,0.21,0
14128.0,2,592.25,0.5,0
14129.0,5,1826.38,0.05,0
14130.0,4,1882.67,0.72,1
14131.0,1,187.87,0.91,1
14132.0,3,912.42,0.16,0
14133.0,2,623.5,0.19,0
14134.0,15,11123.35,0.57,1
14135.0,18,7395.07,0.0,0
14136.0,5,1570.81,0.75,1
14137.0,1,332.7,0.91,1
14139.0,3,670.98,0.24,0
14142.0,2,983.15,0.75,1
14144.0,1,30.6,0.87,1
14145.0,6,6709.05,0.45,0
14146.0,9,7163.03,0.03,0
14147.0,8,2289.6,0.16,0
14148.0,2,466.29,0.87,1
14149.0,1,446.62,0.94,1
14150.0,1,306.18,0.26,0
14151.0,2,679.45,0.84,1
14152.0,6,1690.56,0.25,0
14153.0,1,233.39999999999998,0.92,1
14154.0,8,6460.7,0.68,1
14155.0,1,118.75,0.99,1
14156.0,130,263232.49,0.01,0
14157.0,4,847.07,0.13,0
14159.0,15,5429.21,0.06,0
14160.0,7,8421.47,0.74,1
14161.0,7,3318.88,0.68,1
14162.0,2,289.36,0.83,1
14163.0,4,1808.1000000000001,0.08,0
14165.0,1,122.53999999999999,0.92,1
14166.0,2,256.85,0.71,1
14167.0,7,1123.75,0.15,0
14168.0,2,370.45,0.88,1
14169.0,2,624.4300000000001,0.54,1
14170.0,3,597.33,0.77,1
14171.0,1,135.0,0.83,0
14172.0,3,402.72,0.71,1
14173.0,3,249.2,0.25,0
14175.0,7,5662.57,0.17,0
14176.0,5,916.01,0.88,1
14177.0,10,1788.01,0.55,0
14178.0,2,312.89,0.25,0
14180.0,27,5371.45,0.15,0
14181.0,2,310.55,0.76,1
14182.0,4,678.77,0.83,1
14183.0,2,286.29,0.78,1
14185.0,1,197.65,0.94,1
14186.0,5,1550.63,0.34,1
14187.0,1,123.5,0.96,1
14188.0,3,1090.3600000000001,0.25,0
14189.0,10,3637.84,0.37,0
14190.0,1,79.9,0.99,1
14191.0,6,1238.5,0.14,0
14192.0,1,293.74,0.82,1
14193.0,2,779.34,0.58,0
14194.0,25,11848.72,0.02,0
14195.0,6,2615.6,0.77,1
14197.0,1,390.05,0.89,1
